id,timestamp,hour,day_of_week,temperature,prev_demand,zone,power_demand
PWR-20251202-3002223,2025-12-02T14:00:00Z,14,1,27.7,316.42,zone3,357.33
PWR-20251202-4002223,2025-12-02T14:00:00Z,14,1,27.7,1310.81,zone4,1371.33
PWR-20251202-1002224,2025-12-02T15:00:00Z,15,1,33.1,225.17,zone1,227.12
PWR-20251202-2002224,2025-12-02T15:00:00Z,15,1,33.1,67.84,zone2,66.67
PWR-20251202-3002224,2025-12-02T15:00:00Z,15,1,33.1,469.54,zone3,497.36
PWR-20251202-4002224,2025-12-02T15:00:00Z,15,1,33.1,1259.77,zone4,1320.06
PWR-20251202-1002225,2025-12-02T16:00:00Z,16,1,27.3,174.97,zone1,211.1
PWR-20251202-2002225,2025-12-02T16:00:00Z,16,1,27.3,76.24,zone2,54.79
PWR-20251202-3002225,2025-12-02T16:00:00Z,16,1,27.3,282.49,zone3,273.02
PWR-20251202-4002225,2025-12-02T16:00:00Z,16,1,27.3,1308.28,zone4,1400.92
PWR-20251202-1002226,2025-12-02T17:00:00Z,17,1,28.8,207.89,zone1,197.13
PWR-20251202-2002226,2025-12-02T17:00:00Z,17,1,28.8,69.64,zone2,119.84
PWR-20251202-3002226,2025-12-02T17:00:00Z,17,1,28.8,386.22,zone3,402.78
PWR-20251202-4002226,2025-12-02T17:00:00Z,17,1,28.8,1492.34,zone4,1544.52
PWR-20251202-1002227,2025-12-02T18:00:00Z,18,1,20.2,333.05,zone1,370.05
PWR-20251202-2002227,2025-12-02T18:00:00Z,18,1,20.2,108.81,zone2,138.61
PWR-20251202-3002227,2025-12-02T18:00:00Z,18,1,20.2,444.25,zone3,452.09
PWR-20251202-4002227,2025-12-02T18:00:00Z,18,1,20.2,1513.15,zone4,1609.8
PWR-20251202-1002228,2025-12-02T19:00:00Z,19,1,24.4,315.93,zone1,318.12
PWR-20251202-2002228,2025-12-02T19:00:00Z,19,1,24.4,118.2,zone2,113.59
PWR-20251202-3002228,2025-12-02T19:00:00Z,19,1,24.4,134.98,zone3,135.31
PWR-20251202-4002228,2025-12-02T19:00:00Z,19,1,24.4,1426.5,zone4,1468.6
PWR-20251202-1002229,2025-12-02T20:00:00Z,20,1,26.4,324.44,zone1,314.76
PWR-20251202-2002229,2025-12-02T20:00:00Z,20,1,26.4,136.31,zone2,139.6
PWR-20251202-3002229,2025-12-02T20:00:00Z,20,1,26.4,101.52,zone3,148.8
PWR-20251202-4002229,2025-12-02T20:00:00Z,20,1,26.4,1439.13,zone4,1526.15
PWR-20251202-1002230,2025-12-02T21:00:00Z,21,1,20.3,311.24,zone1,301.26
PWR-20251202-2002230,2025-12-02T21:00:00Z,21,1,20.3,105.45,zone2,82.46
PWR-20251202-3002230,2025-12-02T21:00:00Z,21,1,20.3,91.67,zone3,49.03
PWR-20251202-4002230,2025-12-02T21:00:00Z,21,1,20.3,1264.79,zone4,1345.34
PWR-20251202-1002231,2025-12-02T22:00:00Z,22,1,24.9,302.15,zone1,328.46
PWR-20251202-2002231,2025-12-02T22:00:00Z,22,1,24.9,125.05,zone2,112.29
PWR-20251202-3002231,2025-12-02T22:00:00Z,22,1,24.9,83.49,zone3,109.4
PWR-20251202-4002231,2025-12-02T22:00:00Z,22,1,24.9,1563.73,zone4,1643.49
PWR-20251202-1002232,2025-12-02T23:00:00Z,23,1,27.3,328.4,zone1,337.72
PWR-20251202-2002232,2025-12-02T23:00:00Z,23,1,27.3,116.86,zone2,127.91
PWR-20251202-3002232,2025-12-02T23:00:00Z,23,1,27.3,126.6,zone3,174.72
PWR-20251202-4002232,2025-12-02T23:00:00Z,23,1,27.3,1293.03,zone4,1355.2
PWR-20251203-1002233,2025-12-03T00:00:00Z,0,2,20.1,129.15,zone1,115.65
PWR-20251203-2002233,2025-12-03T00:00:00Z,0,2,20.1,89.42,zone2,98.5
PWR-20251203-3002233,2025-12-03T00:00:00Z,0,2,20.1,125.93,zone3,104.08
PWR-20251203-4002233,2025-12-03T00:00:00Z,0,2,20.1,1224.15,zone4,1290.75
PWR-20251203-1002234,2025-12-03T01:00:00Z,1,2,24.2,153.19,zone1,159.22
PWR-20251203-2002234,2025-12-03T01:00:00Z,1,2,24.2,59.07,zone2,41.17
PWR-20251203-3002234,2025-12-03T01:00:00Z,1,2,24.2,88.61,zone3,128.86
PWR-20251203-4002234,2025-12-03T01:00:00Z,1,2,24.2,1119.95,zone4,1179.0
PWR-20251203-1002235,2025-12-03T02:00:00Z,2,2,25.0,216.22,zone1,252.27
PWR-20251203-2002235,2025-12-03T02:00:00Z,2,2,25.0,76.16,zone2,88.36
PWR-20251203-3002235,2025-12-03T02:00:00Z,2,2,25.0,97.69,zone3,93.22
PWR-20251203-4002235,2025-12-03T02:00:00Z,2,2,25.0,1410.01,zone4,1483.26
PWR-20251203-1002236,2025-12-03T03:00:00Z,3,2,25.2,205.69,zone1,223.05
PWR-20251203-2002236,2025-12-03T03:00:00Z,3,2,25.2,48.82,zone2,35.28
PWR-20251203-3002236,2025-12-03T03:00:00Z,3,2,25.2,160.55,zone3,151.88
PWR-20251203-4002236,2025-12-03T03:00:00Z,3,2,25.2,1433.82,zone4,1526.8
PWR-20251203-1002237,2025-12-03T04:00:00Z,4,2,20.5,141.97,zone1,165.36
PWR-20251203-2002237,2025-12-03T04:00:00Z,4,2,20.5,71.55,zone2,67.38
PWR-20251203-3002237,2025-12-03T04:00:00Z,4,2,20.5,92.68,zone3,106.25
PWR-20251203-4002237,2025-12-03T04:00:00Z,4,2,20.5,1163.54,zone4,1233.32
PWR-20251203-1002238,2025-12-03T05:00:00Z,5,2,21.0,300.94,zone1,374.2
PWR-20251203-2002238,2025-12-03T05:00:00Z,5,2,21.0,84.92,zone2,75.93
PWR-20251203-3002238,2025-12-03T05:00:00Z,5,2,21.0,130.85,zone3,116.99
PWR-20251203-4002238,2025-12-03T05:00:00Z,5,2,21.0,1106.48,zone4,1174.17
PWR-20251203-1002239,2025-12-03T06:00:00Z,6,2,26.8,312.51,zone1,360.47
PWR-20251203-2002239,2025-12-03T06:00:00Z,6,2,26.8,97.22,zone2,85.04
PWR-20251203-3002239,2025-12-03T06:00:00Z,6,2,26.8,97.62,zone3,131.5
PWR-20251203-4002239,2025-12-03T06:00:00Z,6,2,26.8,1492.19,zone4,1599.28
PWR-20251203-1002240,2025-12-03T07:00:00Z,7,2,20.4,314.39,zone1,382.61
PWR-20251203-2002240,2025-12-03T07:00:00Z,7,2,20.4,85.23,zone2,92.87
PWR-20251203-3002240,2025-12-03T07:00:00Z,7,2,20.4,100.16,zone3,82.39
PWR-20251203-4002240,2025-12-03T07:00:00Z,7,2,20.4,1164.67,zone4,1246.83
PWR-20251203-1002241,2025-12-03T08:00:00Z,8,2,31.7,318.35,zone1,322.24
PWR-20251203-2002241,2025-12-03T08:00:00Z,8,2,31.7,53.33,zone2,75.19
PWR-20251203-3002241,2025-12-03T08:00:00Z,8,2,31.7,390.81,zone3,413.48
PWR-20251203-4002241,2025-12-03T08:00:00Z,8,2,31.7,1197.3,zone4,1291.41
PWR-20251203-1002242,2025-12-03T09:00:00Z,9,2,35.3,263.74,zone1,202.49
PWR-20251203-2002242,2025-12-03T09:00:00Z,9,2,35.3,57.21,zone2,142.1
PWR-20251203-3002242,2025-12-03T09:00:00Z,9,2,35.3,414.13,zone3,445.1
PWR-20251203-4002242,2025-12-03T09:00:00Z,9,2,35.3,1516.13,zone4,1612.25
PWR-20251203-1002243,2025-12-03T10:00:00Z,10,2,33.8,294.85,zone1,322.79
PWR-20251203-2002243,2025-12-03T10:00:00Z,10,2,33.8,58.4,zone2,81.27
PWR-20251203-3002243,2025-12-03T10:00:00Z,10,2,33.8,441.72,zone3,483.2
PWR-20251203-4002243,2025-12-03T10:00:00Z,10,2,33.8,1146.54,zone4,1221.81
PWR-20251203-1002244,2025-12-03T11:00:00Z,11,2,33.0,236.93,zone1,218.6
PWR-20251203-2002244,2025-12-03T11:00:00Z,11,2,33.0,53.89,zone2,45.05
PWR-20251203-3002244,2025-12-03T11:00:00Z,11,2,33.0,414.04,zone3,415.91
PWR-20251203-4002244,2025-12-03T11:00:00Z,11,2,33.0,1262.61,zone4,1374.28
PWR-20251203-1002245,2025-12-03T12:00:00Z,12,2,30.4,198.78,zone1,221.09
PWR-20251203-2002245,2025-12-03T12:00:00Z,12,2,30.4,54.82,zone2,66.29
PWR-20251203-3002245,2025-12-03T12:00:00Z,12,2,30.4,338.35,zone3,388.52
PWR-20251203-4002245,2025-12-03T12:00:00Z,12,2,30.4,1314.86,zone4,1403.2
PWR-20251203-1002246,2025-12-03T13:00:00Z,13,2,33.8,291.61,zone1,297.33
PWR-20251203-2002246,2025-12-03T13:00:00Z,13,2,33.8,56.91,zone2,33.75
PWR-20251203-3002246,2025-12-03T13:00:00Z,13,2,33.8,463.58,zone3,528.0
PWR-20251203-4002246,2025-12-03T13:00:00Z,13,2,33.8,1442.44,zone4,1543.78
PWR-20251203-1002247,2025-12-03T14:00:00Z,14,2,26.6,224.44,zone1,287.27
PWR-20251203-2002247,2025-12-03T14:00:00Z,14,2,26.6,62.39,zone2,44.35
PWR-20251203-3002247,2025-12-03T14:00:00Z,14,2,26.6,479.68,zone3,506.22
PWR-20251203-4002247,2025-12-03T14:00:00Z,14,2,26.6,1346.99,zone4,1451.74
PWR-20251203-1002248,2025-12-03T15:00:00Z,15,2,35.0,233.74,zone1,248.92
PWR-20251203-2002248,2025-12-03T15:00:00Z,15,2,35.0,75.87,zone2,61.91
PWR-20251203-3002248,2025-12-03T15:00:00Z,15,2,35.0,453.55,zone3,459.74
PWR-20251203-4002248,2025-12-03T15:00:00Z,15,2,35.0,1564.24,zone4,1658.35
PWR-20251203-1002249,2025-12-03T16:00:00Z,16,2,33.0,253.43,zone1,298.82
PWR-20251203-2002249,2025-12-03T16:00:00Z,16,2,33.0,71.0,zone2,65.84
PWR-20251203-3002249,2025-12-03T16:00:00Z,16,2,33.0,531.34,zone3,543.62
PWR-20251203-4002249,2025-12-03T16:00:00Z,16,2,33.0,1369.26,zone4,1446.06
PWR-20251203-1002250,2025-12-03T17:00:00Z,17,2,34.5,298.26,zone1,295.87
PWR-20251203-2002250,2025-12-03T17:00:00Z,17,2,34.5,93.54,zone2,107.53
PWR-20251203-3002250,2025-12-03T17:00:00Z,17,2,34.5,471.53,zone3,509.48
PWR-20251203-4002250,2025-12-03T17:00:00Z,17,2,34.5,1474.21,zone4,1523.48
PWR-20251203-1002251,2025-12-03T18:00:00Z,18,2,20.2,308.33,zone1,347.35
PWR-20251203-2002251,2025-12-03T18:00:00Z,18,2,20.2,112.42,zone2,135.08
PWR-20251203-3002251,2025-12-03T18:00:00Z,18,2,20.2,490.78,zone3,543.94
PWR-20251203-4002251,2025-12-03T18:00:00Z,18,2,20.2,1260.39,zone4,1361.35
PWR-20251203-1002252,2025-12-03T19:00:00Z,19,2,27.9,306.38,zone1,296.83
PWR-20251203-2002252,2025-12-03T19:00:00Z,19,2,27.9,159.74,zone2,144.47
PWR-20251203-3002252,2025-12-03T19:00:00Z,19,2,27.9,113.74,zone3,115.14
PWR-20251203-4002252,2025-12-03T19:00:00Z,19,2,27.9,1403.22,zone4,1475.52
PWR-20251203-1002253,2025-12-03T20:00:00Z,20,2,21.0,332.49,zone1,364.09
PWR-20251203-2002253,2025-12-03T20:00:00Z,20,2,21.0,164.17,zone2,188.68
PWR-20251203-3002253,2025-12-03T20:00:00Z,20,2,21.0,90.54,zone3,130.7
PWR-20251203-4002253,2025-12-03T20:00:00Z,20,2,21.0,1419.04,zone4,1479.65
PWR-20251203-1002254,2025-12-03T21:00:00Z,21,2,23.3,265.34,zone1,334.72
PWR-20251203-2002254,2025-12-03T21:00:00Z,21,2,23.3,139.89,zone2,117.07
PWR-20251203-3002254,2025-12-03T21:00:00Z,21,2,23.3,125.12,zone3,124.39
PWR-20251203-4002254,2025-12-03T21:00:00Z,21,2,23.3,1363.33,zone4,1441.15
PWR-20251203-1002255,2025-12-03T22:00:00Z,22,2,27.2,307.91,zone1,315.69
PWR-20251203-2002255,2025-12-03T22:00:00Z,22,2,27.2,141.48,zone2,120.32
PWR-20251203-3002255,2025-12-03T22:00:00Z,22,2,27.2,106.29,zone3,148.37
PWR-20251203-4002255,2025-12-03T22:00:00Z,22,2,27.2,1351.31,zone4,1457.3
PWR-20251203-1002256,2025-12-03T23:00:00Z,23,2,20.9,320.13,zone1,328.63
PWR-20251203-2002256,2025-12-03T23:00:00Z,23,2,20.9,54.81,zone2,72.76
PWR-20251203-3002256,2025-12-03T23:00:00Z,23,2,20.9,107.59,zone3,116.25
PWR-20251203-4002256,2025-12-03T23:00:00Z,23,2,20.9,1341.32,zone4,1404.36
PWR-20251204-1002257,2025-12-04T00:00:00Z,0,3,22.1,165.03,zone1,193.88
PWR-20251204-2002257,2025-12-04T00:00:00Z,0,3,22.1,55.39,zone2,41.84
PWR-20251204-3002257,2025-12-04T00:00:00Z,0,3,22.1,170.53,zone3,134.8
PWR-20251204-4002257,2025-12-04T00:00:00Z,0,3,22.1,1388.57,zone4,1452.66
PWR-20251204-1002258,2025-12-04T01:00:00Z,1,3,24.6,184.93,zone1,201.75
PWR-20251204-2002258,2025-12-04T01:00:00Z,1,3,24.6,68.23,zone2,73.71
PWR-20251204-3002258,2025-12-04T01:00:00Z,1,3,24.6,119.89,zone3,93.7
PWR-20251204-4002258,2025-12-04T01:00:00Z,1,3,24.6,1429.45,zone4,1506.58
PWR-20251204-1002259,2025-12-04T02:00:00Z,2,3,24.7,166.63,zone1,189.57
PWR-20251204-2002259,2025-12-04T02:00:00Z,2,3,24.7,105.78,zone2,114.99
PWR-20251204-3002259,2025-12-04T02:00:00Z,2,3,24.7,77.19,zone3,65.03
PWR-20251204-4002259,2025-12-04T02:00:00Z,2,3,24.7,1437.79,zone4,1513.73
PWR-20251204-1002260,2025-12-04T03:00:00Z,3,3,22.8,173.14,zone1,176.72
PWR-20251204-2002260,2025-12-04T03:00:00Z,3,3,22.8,59.04,zone2,95.23
PWR-20251204-3002260,2025-12-04T03:00:00Z,3,3,22.8,96.67,zone3,103.13
PWR-20251204-4002260,2025-12-04T03:00:00Z,3,3,22.8,1529.64,zone4,1539.7
PWR-20251204-1002261,2025-12-04T04:00:00Z,4,3,27.1,211.7,zone1,175.21
PWR-20251204-2002261,2025-12-04T04:00:00Z,4,3,27.1,49.38,zone2,48.81
PWR-20251204-3002261,2025-12-04T04:00:00Z,4,3,27.1,82.22,zone3,77.7
PWR-20251204-4002261,2025-12-04T04:00:00Z,4,3,27.1,1369.86,zone4,1479.5
PWR-20251204-1002262,2025-12-04T05:00:00Z,5,3,25.2,280.82,zone1,285.08
PWR-20251204-2002262,2025-12-04T05:00:00Z,5,3,25.2,94.23,zone2,83.74
PWR-20251204-3002262,2025-12-04T05:00:00Z,5,3,25.2,74.86,zone3,90.47
PWR-20251204-4002262,2025-12-04T05:00:00Z,5,3,25.2,1360.91,zone4,1369.57
PWR-20251204-1002263,2025-12-04T06:00:00Z,6,3,27.1,294.59,zone1,322.13
PWR-20251204-2002263,2025-12-04T06:00:00Z,6,3,27.1,63.47,zone2,38.86
PWR-20251204-3002263,2025-12-04T06:00:00Z,6,3,27.1,146.87,zone3,158.58
PWR-20251204-4002263,2025-12-04T06:00:00Z,6,3,27.1,1382.24,zone4,1467.94
PWR-20251204-1002264,2025-12-04T07:00:00Z,7,3,24.0,304.76,zone1,369.67
PWR-20251204-2002264,2025-12-04T07:00:00Z,7,3,24.0,43.55,zone2,29.23
PWR-20251204-3002264,2025-12-04T07:00:00Z,7,3,24.0,83.74,zone3,86.79
PWR-20251204-4002264,2025-12-04T07:00:00Z,7,3,24.0,1237.53,zone4,1300.62
PWR-20251204-1002265,2025-12-04T08:00:00Z,8,3,26.2,242.68,zone1,264.32
PWR-20251204-2002265,2025-12-04T08:00:00Z,8,3,26.2,93.81,zone2,105.26
PWR-20251204-3002265,2025-12-04T08:00:00Z,8,3,26.2,389.48,zone3,425.21
PWR-20251204-4002265,2025-12-04T08:00:00Z,8,3,26.2,1243.8,zone4,1269.91
PWR-20251204-1002266,2025-12-04T09:00:00Z,9,3,30.5,217.68,zone1,308.83
PWR-20251204-2002266,2025-12-04T09:00:00Z,9,3,30.5,103.51,zone2,54.78
PWR-20251204-3002266,2025-12-04T09:00:00Z,9,3,30.5,485.94,zone3,506.78
PWR-20251204-4002266,2025-12-04T09:00:00Z,9,3,30.5,1467.04,zone4,1507.66
PWR-20251204-1002267,2025-12-04T10:00:00Z,10,3,31.7,257.9,zone1,296.27
PWR-20251204-2002267,2025-12-04T10:00:00Z,10,3,31.7,87.58,zone2,120.1
PWR-20251204-3002267,2025-12-04T10:00:00Z,10,3,31.7,480.77,zone3,497.57
PWR-20251204-4002267,2025-12-04T10:00:00Z,10,3,31.7,1554.34,zone4,1635.42
PWR-20251204-1002268,2025-12-04T11:00:00Z,11,3,34.0,278.74,zone1,286.75
PWR-20251204-2002268,2025-12-04T11:00:00Z,11,3,34.0,94.17,zone2,107.32
PWR-20251204-3002268,2025-12-04T11:00:00Z,11,3,34.0,523.84,zone3,575.9
PWR-20251204-4002268,2025-12-04T11:00:00Z,11,3,34.0,1449.8,zone4,1558.3
PWR-20251204-1002269,2025-12-04T12:00:00Z,12,3,31.6,315.4,zone1,301.48
PWR-20251204-2002269,2025-12-04T12:00:00Z,12,3,31.6,65.14,zone2,83.45
PWR-20251204-3002269,2025-12-04T12:00:00Z,12,3,31.6,378.87,zone3,418.57
PWR-20251204-4002269,2025-12-04T12:00:00Z,12,3,31.6,1283.5,zone4,1354.34
PWR-20251204-1002270,2025-12-04T13:00:00Z,13,3,30.4,210.69,zone1,216.57
PWR-20251204-2002270,2025-12-04T13:00:00Z,13,3,30.4,78.47,zone2,67.11
PWR-20251204-3002270,2025-12-04T13:00:00Z,13,3,30.4,277.24,zone3,307.54
PWR-20251204-4002270,2025-12-04T13:00:00Z,13,3,30.4,1344.52,zone4,1431.93
PWR-20251204-1002271,2025-12-04T14:00:00Z,14,3,34.4,253.04,zone1,247.77
PWR-20251204-2002271,2025-12-04T14:00:00Z,14,3,34.4,73.03,zone2,89.2
PWR-20251204-3002271,2025-12-04T14:00:00Z,14,3,34.4,478.05,zone3,530.13
PWR-20251204-4002271,2025-12-04T14:00:00Z,14,3,34.4,1429.38,zone4,1451.72
PWR-20251204-1002272,2025-12-04T15:00:00Z,15,3,31.7,301.88,zone1,312.57
PWR-20251204-2002272,2025-12-04T15:00:00Z,15,3,31.7,62.37,zone2,112.91
PWR-20251204-3002272,2025-12-04T15:00:00Z,15,3,31.7,343.71,zone3,385.46
PWR-20251204-4002272,2025-12-04T15:00:00Z,15,3,31.7,1489.16,zone4,1531.97
PWR-20251204-1002273,2025-12-04T16:00:00Z,16,3,33.6,285.79,zone1,270.97
PWR-20251204-2002273,2025-12-04T16:00:00Z,16,3,33.6,56.2,zone2,79.76
PWR-20251204-3002273,2025-12-04T16:00:00Z,16,3,33.6,534.34,zone3,558.6
PWR-20251204-4002273,2025-12-04T16:00:00Z,16,3,33.6,1330.1,zone4,1359.48
PWR-20251204-1002274,2025-12-04T17:00:00Z,17,3,28.7,208.93,zone1,221.23
PWR-20251204-2002274,2025-12-04T17:00:00Z,17,3,28.7,40.58,zone2,84.73
PWR-20251204-3002274,2025-12-04T17:00:00Z,17,3,28.7,371.66,zone3,422.61
PWR-20251204-4002274,2025-12-04T17:00:00Z,17,3,28.7,1418.15,zone4,1499.56
PWR-20251204-1002275,2025-12-04T18:00:00Z,18,3,22.4,316.62,zone1,334.17
PWR-20251204-2002275,2025-12-04T18:00:00Z,18,3,22.4,131.63,zone2,119.6
PWR-20251204-3002275,2025-12-04T18:00:00Z,18,3,22.4,431.81,zone3,437.34
PWR-20251204-4002275,2025-12-04T18:00:00Z,18,3,22.4,1310.75,zone4,1367.63
PWR-20251204-1002276,2025-12-04T19:00:00Z,19,3,26.9,282.66,zone1,307.56
PWR-20251204-2002276,2025-12-04T19:00:00Z,19,3,26.9,155.01,zone2,128.41
PWR-20251204-3002276,2025-12-04T19:00:00Z,19,3,26.9,98.64,zone3,92.05
PWR-20251204-4002276,2025-12-04T19:00:00Z,19,3,26.9,1268.19,zone4,1333.79
PWR-20251204-1002277,2025-12-04T20:00:00Z,20,3,20.4,327.82,zone1,329.53
PWR-20251204-2002277,2025-12-04T20:00:00Z,20,3,20.4,106.19,zone2,111.39
PWR-20251204-3002277,2025-12-04T20:00:00Z,20,3,20.4,125.02,zone3,81.77
PWR-20251204-4002277,2025-12-04T20:00:00Z,20,3,20.4,1513.43,zone4,1613.86
PWR-20251204-1002278,2025-12-04T21:00:00Z,21,3,23.1,250.84,zone1,288.99
PWR-20251204-2002278,2025-12-04T21:00:00Z,21,3,23.1,155.72,zone2,143.32
PWR-20251204-3002278,2025-12-04T21:00:00Z,21,3,23.1,133.41,zone3,155.57
PWR-20251204-4002278,2025-12-04T21:00:00Z,21,3,23.1,1238.59,zone4,1283.63
PWR-20251204-1002279,2025-12-04T22:00:00Z,22,3,27.6,346.49,zone1,342.33
PWR-20251204-2002279,2025-12-04T22:00:00Z,22,3,27.6,172.78,zone2,150.57
PWR-20251204-3002279,2025-12-04T22:00:00Z,22,3,27.6,111.58,zone3,105.62
PWR-20251204-4002279,2025-12-04T22:00:00Z,22,3,27.6,1146.71,zone4,1235.41
PWR-20251204-1002280,2025-12-04T23:00:00Z,23,3,26.5,288.52,zone1,319.14
PWR-20251204-2002280,2025-12-04T23:00:00Z,23,3,26.5,104.74,zone2,84.71
PWR-20251204-3002280,2025-12-04T23:00:00Z,23,3,26.5,160.97,zone3,132.23
PWR-20251204-4002280,2025-12-04T23:00:00Z,23,3,26.5,1462.65,zone4,1494.23
PWR-20251205-1002281,2025-12-05T00:00:00Z,0,4,21.1,136.18,zone1,166.08
PWR-20251205-2002281,2025-12-05T00:00:00Z,0,4,21.1,42.88,zone2,91.03
PWR-20251205-3002281,2025-12-05T00:00:00Z,0,4,21.1,85.06,zone3,104.1
PWR-20251205-4002281,2025-12-05T00:00:00Z,0,4,21.1,1120.4,zone4,1176.89
PWR-20251205-1002282,2025-12-05T01:00:00Z,1,4,21.5,207.49,zone1,235.42
PWR-20251205-2002282,2025-12-05T01:00:00Z,1,4,21.5,61.62,zone2,62.43
PWR-20251205-3002282,2025-12-05T01:00:00Z,1,4,21.5,126.16,zone3,112.98
PWR-20251205-4002282,2025-12-05T01:00:00Z,1,4,21.5,1333.24,zone4,1418.66
PWR-20251205-1002283,2025-12-05T02:00:00Z,2,4,21.2,191.26,zone1,158.57
PWR-20251205-2002283,2025-12-05T02:00:00Z,2,4,21.2,72.45,zone2,69.45
PWR-20251205-3002283,2025-12-05T02:00:00Z,2,4,21.2,107.44,zone3,67.55
PWR-20251205-4002283,2025-12-05T02:00:00Z,2,4,21.2,1341.67,zone4,1401.32
PWR-20251205-1002284,2025-12-05T03:00:00Z,3,4,26.7,230.28,zone1,218.63
PWR-20251205-2002284,2025-12-05T03:00:00Z,3,4,26.7,45.21,zone2,38.65
PWR-20251205-3002284,2025-12-05T03:00:00Z,3,4,26.7,96.76,zone3,81.25
PWR-20251205-4002284,2025-12-05T03:00:00Z,3,4,26.7,1247.42,zone4,1292.79
PWR-20251205-1002285,2025-12-05T04:00:00Z,4,4,23.0,147.51,zone1,143.8
PWR-20251205-2002285,2025-12-05T04:00:00Z,4,4,23.0,84.57,zone2,48.55
PWR-20251205-3002285,2025-12-05T04:00:00Z,4,4,23.0,87.2,zone3,110.73
PWR-20251205-4002285,2025-12-05T04:00:00Z,4,4,23.0,1113.16,zone4,1190.6
PWR-20251205-1002286,2025-12-05T05:00:00Z,5,4,26.2,315.43,zone1,339.5
PWR-20251205-2002286,2025-12-05T05:00:00Z,5,4,26.2,83.32,zone2,69.78
PWR-20251205-3002286,2025-12-05T05:00:00Z,5,4,26.2,140.74,zone3,126.53
PWR-20251205-4002286,2025-12-05T05:00:00Z,5,4,26.2,1552.93,zone4,1640.68
PWR-20251205-1002287,2025-12-05T06:00:00Z,6,4,25.2,311.03,zone1,386.05
PWR-20251205-2002287,2025-12-05T06:00:00Z,6,4,25.2,95.88,zone2,89.4
PWR-20251205-3002287,2025-12-05T06:00:00Z,6,4,25.2,120.66,zone3,147.9
PWR-20251205-4002287,2025-12-05T06:00:00Z,6,4,25.2,1421.95,zone4,1496.54
PWR-20251205-1002288,2025-12-05T07:00:00Z,7,4,25.1,328.8,zone1,342.98
PWR-20251205-2002288,2025-12-05T07:00:00Z,7,4,25.1,65.66,zone2,113.12
PWR-20251205-3002288,2025-12-05T07:00:00Z,7,4,25.1,108.59,zone3,86.41
PWR-20251205-4002288,2025-12-05T07:00:00Z,7,4,25.1,1494.15,zone4,1530.84
PWR-20251205-1002289,2025-12-05T08:00:00Z,8,4,34.2,402.71,zone1,407.56
PWR-20251205-2002289,2025-12-05T08:00:00Z,8,4,34.2,88.66,zone2,82.27
PWR-20251205-3002289,2025-12-05T08:00:00Z,8,4,34.2,593.63,zone3,608.31
PWR-20251205-4002289,2025-12-05T08:00:00Z,8,4,34.2,1348.57,zone4,1428.68
PWR-20251205-1002290,2025-12-05T09:00:00Z,9,4,34.2,204.45,zone1,279.44
PWR-20251205-2002290,2025-12-05T09:00:00Z,9,4,34.2,86.77,zone2,71.27
PWR-20251205-3002290,2025-12-05T09:00:00Z,9,4,34.2,425.92,zone3,442.19
PWR-20251205-4002290,2025-12-05T09:00:00Z,9,4,34.2,1320.84,zone4,1416.83
PWR-20251205-1002291,2025-12-05T10:00:00Z,10,4,30.9,273.82,zone1,275.41
PWR-20251205-2002291,2025-12-05T10:00:00Z,10,4,30.9,45.55,zone2,22.96
PWR-20251205-3002291,2025-12-05T10:00:00Z,10,4,30.9,352.93,zone3,326.78
PWR-20251205-4002291,2025-12-05T10:00:00Z,10,4,30.9,1356.37,zone4,1428.56
PWR-20251205-1002292,2025-12-05T11:00:00Z,11,4,26.6,219.06,zone1,210.53
PWR-20251205-2002292,2025-12-05T11:00:00Z,11,4,26.6,68.62,zone2,70.21
PWR-20251205-3002292,2025-12-05T11:00:00Z,11,4,26.6,292.61,zone3,322.37
PWR-20251205-4002292,2025-12-05T11:00:00Z,11,4,26.6,1407.23,zone4,1505.06
PWR-20251205-1002293,2025-12-05T12:00:00Z,12,4,32.1,280.41,zone1,272.54
PWR-20251205-2002293,2025-12-05T12:00:00Z,12,4,32.1,36.06,zone2,40.49
PWR-20251205-3002293,2025-12-05T12:00:00Z,12,4,32.1,557.02,zone3,617.92
PWR-20251205-4002293,2025-12-05T12:00:00Z,12,4,32.1,1302.65,zone4,1364.25
PWR-20251205-1002294,2025-12-05T13:00:00Z,13,4,28.3,200.3,zone1,183.48
PWR-20251205-2002294,2025-12-05T13:00:00Z,13,4,28.3,71.38,zone2,86.34
PWR-20251205-3002294,2025-12-05T13:00:00Z,13,4,28.3,430.23,zone3,454.0
PWR-20251205-4002294,2025-12-05T13:00:00Z,13,4,28.3,1206.08,zone4,1282.12
PWR-20251205-1002295,2025-12-05T14:00:00Z,14,4,33.6,209.79,zone1,228.17
PWR-20251205-2002295,2025-12-05T14:00:00Z,14,4,33.6,88.85,zone2,98.82
PWR-20251205-3002295,2025-12-05T14:00:00Z,14,4,33.6,622.95,zone3,639.19
PWR-20251205-4002295,2025-12-05T14:00:00Z,14,4,33.6,1340.97,zone4,1423.91
PWR-20251205-1002296,2025-12-05T15:00:00Z,15,4,28.0,190.62,zone1,189.5
PWR-20251205-2002296,2025-12-05T15:00:00Z,15,4,28.0,93.9,zone2,118.66
PWR-20251205-3002296,2025-12-05T15:00:00Z,15,4,28.0,421.01,zone3,408.4
PWR-20251205-4002296,2025-12-05T15:00:00Z,15,4,28.0,1304.09,zone4,1370.75
