id,timestamp,voltage,current,power_factor,temperature,humidity,zone,grid_status
GRD-20260204-2003766,2026-02-04T21:00:00Z,214.89,23.27,0.86,32.7,81.7,zone2,Normal
GRD-20260204-3003766,2026-02-04T21:00:00Z,219.4,54.68,0.88,32.7,81.7,zone3,Normal
GRD-20260204-4003766,2026-02-04T21:00:00Z,213.96,269.54,0.9,32.7,81.7,zone4,Normal
GRD-20260204-1003767,2026-02-04T22:00:00Z,216.53,39.47,0.98,35.1,80.6,zone1,Normal
GRD-20260204-2003767,2026-02-04T22:00:00Z,220.59,15.15,0.83,35.1,80.6,zone2,Warning
GRD-20260204-3003767,2026-02-04T22:00:00Z,218.63,56.55,0.92,35.1,80.6,zone3,Normal
GRD-20260204-4003767,2026-02-04T22:00:00Z,213.98,283.08,0.83,35.1,80.6,zone4,Warning
GRD-20260204-1003768,2026-02-04T23:00:00Z,216.17,34.32,0.9,27.6,56.1,zone1,Normal
GRD-20260204-2003768,2026-02-04T23:00:00Z,219.3,14.31,0.86,27.6,56.1,zone2,Normal
GRD-20260204-3003768,2026-02-04T23:00:00Z,223.46,72.8,0.86,27.6,56.1,zone3,Normal
GRD-20260204-4003768,2026-02-04T23:00:00Z,217.66,194.92,0.91,27.6,56.1,zone4,Normal
GRD-20260205-1003769,2026-02-05T00:00:00Z,218.38,37.83,0.95,35.0,54.4,zone1,Normal
GRD-20260205-2003769,2026-02-05T00:00:00Z,215.52,21.02,0.94,35.0,54.4,zone2,Normal
GRD-20260205-3003769,2026-02-05T00:00:00Z,218.88,78.82,0.9,35.0,54.4,zone3,Normal
GRD-20260205-4003769,2026-02-05T00:00:00Z,199.55,272.2,0.85,35.0,54.4,zone4,Warning
GRD-20260205-1003770,2026-02-05T01:00:00Z,219.88,28.09,0.9,34.1,63.4,zone1,Normal
GRD-20260205-2003770,2026-02-05T01:00:00Z,221.04,24.52,0.88,34.1,63.4,zone2,Normal
GRD-20260205-3003770,2026-02-05T01:00:00Z,217.57,73.19,0.95,34.1,63.4,zone3,Normal
GRD-20260205-4003770,2026-02-05T01:00:00Z,218.57,250.99,0.76,34.1,63.4,zone4,Critical
GRD-20260205-1003771,2026-02-05T02:00:00Z,219.77,33.98,0.93,30.2,57.2,zone1,Normal
GRD-20260205-2003771,2026-02-05T02:00:00Z,215.08,19.78,0.93,30.2,57.2,zone2,Normal
GRD-20260205-3003771,2026-02-05T02:00:00Z,222.66,69.7,0.9,30.2,57.2,zone3,Normal
GRD-20260205-4003771,2026-02-05T02:00:00Z,218.31,105.11,0.92,30.2,57.2,zone4,Normal
GRD-20260205-1003772,2026-02-05T03:00:00Z,218.71,23.07,0.98,27.7,69.1,zone1,Normal
GRD-20260205-2003772,2026-02-05T03:00:00Z,215.54,19.31,0.9,27.7,69.1,zone2,Normal
GRD-20260205-3003772,2026-02-05T03:00:00Z,220.46,53.73,0.89,27.7,69.1,zone3,Normal
GRD-20260205-4003772,2026-02-05T03:00:00Z,200.85,171.82,0.8,27.7,69.1,zone4,Warning
GRD-20260205-1003773,2026-02-05T04:00:00Z,224.33,35.0,0.95,26.6,79.8,zone1,Normal
GRD-20260205-2003773,2026-02-05T04:00:00Z,215.96,16.37,0.84,26.6,79.8,zone2,Warning
GRD-20260205-3003773,2026-02-05T04:00:00Z,216.72,98.86,0.94,26.6,79.8,zone3,Normal
GRD-20260205-4003773,2026-02-05T04:00:00Z,198.12,272.08,0.77,26.6,79.8,zone4,Critical
GRD-20260205-1003774,2026-02-05T05:00:00Z,219.07,28.9,0.97,27.9,72.5,zone1,Normal
GRD-20260205-2003774,2026-02-05T05:00:00Z,218.26,14.26,0.9,27.9,72.5,zone2,Normal
GRD-20260205-3003774,2026-02-05T05:00:00Z,226.96,41.4,0.95,27.9,72.5,zone3,Normal
GRD-20260205-4003774,2026-02-05T05:00:00Z,203.54,228.33,0.76,27.9,72.5,zone4,Critical
GRD-20260205-1003775,2026-02-05T06:00:00Z,220.82,34.52,0.97,30.4,57.7,zone1,Normal
GRD-20260205-2003775,2026-02-05T06:00:00Z,225.86,7.23,0.86,30.4,57.7,zone2,Normal
GRD-20260205-3003775,2026-02-05T06:00:00Z,227.55,86.5,0.88,30.4,57.7,zone3,Normal
GRD-20260205-4003775,2026-02-05T06:00:00Z,204.22,257.43,0.91,30.4,57.7,zone4,Warning
GRD-20260205-1003776,2026-02-05T07:00:00Z,215.48,20.16,0.92,27.7,50.1,zone1,Normal
GRD-20260205-2003776,2026-02-05T07:00:00Z,210.35,18.25,0.86,27.7,50.1,zone2,Normal
GRD-20260205-3003776,2026-02-05T07:00:00Z,218.87,59.89,0.88,27.7,50.1,zone3,Normal
GRD-20260205-4003776,2026-02-05T07:00:00Z,206.57,225.2,0.89,27.7,50.1,zone4,Normal
GRD-20260205-1003777,2026-02-05T08:00:00Z,219.83,41.51,0.91,26.0,51.2,zone1,Normal
GRD-20260205-2003777,2026-02-05T08:00:00Z,215.35,18.02,0.85,26.0,51.2,zone2,Normal
GRD-20260205-3003777,2026-02-05T08:00:00Z,216.1,64.93,0.89,26.0,51.2,zone3,Normal
GRD-20260205-4003777,2026-02-05T08:00:00Z,213.82,223.84,0.72,26.0,51.2,zone4,Critical
GRD-20260205-1003778,2026-02-05T09:00:00Z,226.53,41.34,0.92,32.4,82.1,zone1,Normal
GRD-20260205-2003778,2026-02-05T09:00:00Z,216.03,8.91,0.94,32.4,82.1,zone2,Normal
GRD-20260205-3003778,2026-02-05T09:00:00Z,217.67,40.42,0.86,32.4,82.1,zone3,Normal
GRD-20260205-4003778,2026-02-05T09:00:00Z,215.04,280.04,0.88,32.4,82.1,zone4,Normal
GRD-20260205-1003779,2026-02-05T10:00:00Z,220.76,32.63,0.97,32.2,59.8,zone1,Normal
GRD-20260205-2003779,2026-02-05T10:00:00Z,222.4,16.19,0.91,32.2,59.8,zone2,Normal
GRD-20260205-3003779,2026-02-05T10:00:00Z,224.44,80.2,0.93,32.2,59.8,zone3,Normal
GRD-20260205-4003779,2026-02-05T10:00:00Z,215.82,287.22,0.75,32.2,59.8,zone4,Critical
GRD-20260205-1003780,2026-02-05T11:00:00Z,214.9,26.61,0.97,35.0,84.9,zone1,Normal
GRD-20260205-2003780,2026-02-05T11:00:00Z,228.73,8.94,0.8,35.0,84.9,zone2,Warning
GRD-20260205-3003780,2026-02-05T11:00:00Z,223.44,87.49,0.94,35.0,84.9,zone3,Normal
GRD-20260205-4003780,2026-02-05T11:00:00Z,225.78,136.99,0.77,35.0,84.9,zone4,Critical
GRD-20260205-1003781,2026-02-05T12:00:00Z,221.39,41.21,0.96,30.8,68.1,zone1,Normal
GRD-20260205-2003781,2026-02-05T12:00:00Z,213.18,18.93,0.93,30.8,68.1,zone2,Normal
GRD-20260205-3003781,2026-02-05T12:00:00Z,217.16,41.23,0.92,30.8,68.1,zone3,Normal
GRD-20260205-4003781,2026-02-05T12:00:00Z,217.17,224.9,0.88,30.8,68.1,zone4,Normal
GRD-20260205-1003782,2026-02-05T13:00:00Z,220.89,37.87,0.98,27.4,86.1,zone1,Normal
GRD-20260205-2003782,2026-02-05T13:00:00Z,209.01,22.15,0.87,27.4,86.1,zone2,Normal
GRD-20260205-3003782,2026-02-05T13:00:00Z,212.28,69.0,0.87,27.4,86.1,zone3,Normal
GRD-20260205-4003782,2026-02-05T13:00:00Z,202.52,220.82,0.8,27.4,86.1,zone4,Warning
GRD-20260205-1003783,2026-02-05T14:00:00Z,218.28,16.82,0.97,26.5,61.9,zone1,Normal
GRD-20260205-2003783,2026-02-05T14:00:00Z,215.0,24.62,0.86,26.5,61.9,zone2,Normal
GRD-20260205-3003783,2026-02-05T14:00:00Z,228.33,60.18,0.89,26.5,61.9,zone3,Normal
GRD-20260205-4003783,2026-02-05T14:00:00Z,219.45,285.79,0.9,26.5,61.9,zone4,Normal
GRD-20260205-1003784,2026-02-05T15:00:00Z,223.31,27.2,0.92,26.8,89.8,zone1,Normal
GRD-20260205-2003784,2026-02-05T15:00:00Z,227.37,13.89,0.8,26.8,89.8,zone2,Warning
GRD-20260205-3003784,2026-02-05T15:00:00Z,220.69,83.82,0.88,26.8,89.8,zone3,Normal
GRD-20260205-4003784,2026-02-05T15:00:00Z,231.75,112.97,0.82,26.8,89.8,zone4,Warning
GRD-20260205-1003785,2026-02-05T16:00:00Z,216.55,33.43,0.95,31.7,69.3,zone1,Normal
GRD-20260205-2003785,2026-02-05T16:00:00Z,221.19,19.7,0.82,31.7,69.3,zone2,Warning
GRD-20260205-3003785,2026-02-05T16:00:00Z,221.49,40.93,0.9,31.7,69.3,zone3,Normal
GRD-20260205-4003785,2026-02-05T16:00:00Z,202.94,210.97,0.79,31.7,69.3,zone4,Critical
GRD-20260205-1003786,2026-02-05T17:00:00Z,225.45,15.79,0.97,34.9,57.8,zone1,Normal
GRD-20260205-2003786,2026-02-05T17:00:00Z,210.78,13.06,0.92,34.9,57.8,zone2,Normal
GRD-20260205-3003786,2026-02-05T17:00:00Z,228.05,44.79,0.93,34.9,57.8,zone3,Normal
GRD-20260205-4003786,2026-02-05T17:00:00Z,223.18,209.13,0.9,34.9,57.8,zone4,Normal
GRD-20260205-1003787,2026-02-05T18:00:00Z,219.68,24.75,0.91,27.1,59.0,zone1,Normal
GRD-20260205-2003787,2026-02-05T18:00:00Z,217.25,23.7,0.92,27.1,59.0,zone2,Normal
GRD-20260205-3003787,2026-02-05T18:00:00Z,224.11,67.9,0.88,27.1,59.0,zone3,Normal
GRD-20260205-4003787,2026-02-05T18:00:00Z,203.0,186.39,0.88,27.1,59.0,zone4,Warning
GRD-20260205-1003788,2026-02-05T19:00:00Z,221.87,20.96,0.9,28.0,55.8,zone1,Normal
GRD-20260205-2003788,2026-02-05T19:00:00Z,223.29,5.91,0.87,28.0,55.8,zone2,Normal
GRD-20260205-3003788,2026-02-05T19:00:00Z,225.54,65.46,0.88,28.0,55.8,zone3,Normal
GRD-20260205-4003788,2026-02-05T19:00:00Z,239.65,286.05,0.76,28.0,55.8,zone4,Critical
GRD-20260205-1003789,2026-02-05T20:00:00Z,218.06,26.85,0.97,24.3,72.4,zone1,Normal
GRD-20260205-2003789,2026-02-05T20:00:00Z,212.12,13.19,0.89,24.3,72.4,zone2,Normal
GRD-20260205-3003789,2026-02-05T20:00:00Z,216.31,77.06,0.88,24.3,72.4,zone3,Normal
GRD-20260205-4003789,2026-02-05T20:00:00Z,219.99,203.91,0.73,24.3,72.4,zone4,Critical
GRD-20260205-1003790,2026-02-05T21:00:00Z,222.12,30.46,0.95,32.6,65.7,zone1,Normal
GRD-20260205-2003790,2026-02-05T21:00:00Z,226.19,5.64,0.91,32.6,65.7,zone2,Normal
GRD-20260205-3003790,2026-02-05T21:00:00Z,217.46,43.37,0.88,32.6,65.7,zone3,Normal
GRD-20260205-4003790,2026-02-05T21:00:00Z,219.69,230.78,0.87,32.6,65.7,zone4,Normal
GRD-20260205-1003791,2026-02-05T22:00:00Z,216.37,21.49,0.98,26.3,50.7,zone1,Normal
GRD-20260205-2003791,2026-02-05T22:00:00Z,218.16,18.07,0.9,26.3,50.7,zone2,Normal
GRD-20260205-3003791,2026-02-05T22:00:00Z,222.03,60.25,0.88,26.3,50.7,zone3,Normal
GRD-20260205-4003791,2026-02-05T22:00:00Z,213.55,229.01,0.78,26.3,50.7,zone4,Critical
GRD-20260205-1003792,2026-02-05T23:00:00Z,216.39,32.69,0.95,24.4,66.6,zone1,Normal
GRD-20260205-2003792,2026-02-05T23:00:00Z,226.64,21.75,0.93,24.4,66.6,zone2,Normal
GRD-20260205-3003792,2026-02-05T23:00:00Z,217.73,79.93,0.9,24.4,66.6,zone3,Normal
GRD-20260205-4003792,2026-02-05T23:00:00Z,221.31,193.9,0.75,24.4,66.6,zone4,Critical
GRD-20260206-1003793,2026-02-06T00:00:00Z,220.94,24.47,0.97,33.7,76.7,zone1,Normal
GRD-20260206-2003793,2026-02-06T00:00:00Z,219.5,23.21,0.89,33.7,76.7,zone2,Normal
GRD-20260206-3003793,2026-02-06T00:00:00Z,208.64,62.19,0.88,33.7,76.7,zone3,Normal
GRD-20260206-4003793,2026-02-06T00:00:00Z,209.97,159.92,0.75,33.7,76.7,zone4,Critical
GRD-20260206-1003794,2026-02-06T01:00:00Z,220.97,43.41,0.99,35.1,60.2,zone1,Normal
GRD-20260206-2003794,2026-02-06T01:00:00Z,225.83,15.35,0.87,35.1,60.2,zone2,Normal
GRD-20260206-3003794,2026-02-06T01:00:00Z,220.95,44.07,0.9,35.1,60.2,zone3,Normal
GRD-20260206-4003794,2026-02-06T01:00:00Z,201.17,185.91,0.73,35.1,60.2,zone4,Critical
GRD-20260206-1003795,2026-02-06T02:00:00Z,223.8,37.32,0.96,31.3,88.0,zone1,Normal
GRD-20260206-2003795,2026-02-06T02:00:00Z,223.8,24.13,0.92,31.3,88.0,zone2,Normal
GRD-20260206-3003795,2026-02-06T02:00:00Z,220.15,52.44,0.86,31.3,88.0,zone3,Normal
GRD-20260206-4003795,2026-02-06T02:00:00Z,212.54,163.68,0.71,31.3,88.0,zone4,Critical
GRD-20260206-1003796,2026-02-06T03:00:00Z,224.48,38.47,0.91,31.8,69.9,zone1,Normal
GRD-20260206-2003796,2026-02-06T03:00:00Z,216.22,12.68,0.95,31.8,69.9,zone2,Normal
GRD-20260206-3003796,2026-02-06T03:00:00Z,217.19,66.0,0.89,31.8,69.9,zone3,Normal
GRD-20260206-4003796,2026-02-06T03:00:00Z,214.83,275.16,0.88,31.8,69.9,zone4,Normal
GRD-20260206-1003797,2026-02-06T04:00:00Z,221.44,30.95,0.93,26.5,53.4,zone1,Normal
GRD-20260206-2003797,2026-02-06T04:00:00Z,214.88,7.38,0.9,26.5,53.4,zone2,Normal
GRD-20260206-3003797,2026-02-06T04:00:00Z,221.4,80.89,0.92,26.5,53.4,zone3,Normal
GRD-20260206-4003797,2026-02-06T04:00:00Z,227.36,148.81,0.83,26.5,53.4,zone4,Warning
GRD-20260206-1003798,2026-02-06T05:00:00Z,220.19,41.42,0.98,32.4,79.6,zone1,Normal
GRD-20260206-2003798,2026-02-06T05:00:00Z,217.75,16.55,0.87,32.4,79.6,zone2,Normal
GRD-20260206-3003798,2026-02-06T05:00:00Z,218.73,81.49,0.93,32.4,79.6,zone3,Normal
GRD-20260206-4003798,2026-02-06T05:00:00Z,231.43,276.76,0.77,32.4,79.6,zone4,Critical
GRD-20260206-1003799,2026-02-06T06:00:00Z,217.46,27.88,0.98,27.4,77.8,zone1,Normal
GRD-20260206-2003799,2026-02-06T06:00:00Z,219.27,10.61,0.89,27.4,77.8,zone2,Normal
GRD-20260206-3003799,2026-02-06T06:00:00Z,224.63,88.26,0.94,27.4,77.8,zone3,Normal
GRD-20260206-4003799,2026-02-06T06:00:00Z,214.46,205.34,0.85,27.4,77.8,zone4,Normal
GRD-20260206-1003800,2026-02-06T07:00:00Z,222.47,30.12,0.92,34.3,76.1,zone1,Normal
GRD-20260206-2003800,2026-02-06T07:00:00Z,211.14,14.91,0.8,34.3,76.1,zone2,Warning
GRD-20260206-3003800,2026-02-06T07:00:00Z,219.34,70.82,0.95,34.3,76.1,zone3,Normal
GRD-20260206-4003800,2026-02-06T07:00:00Z,213.11,247.69,0.79,34.3,76.1,zone4,Critical
GRD-20260206-1003801,2026-02-06T08:00:00Z,221.69,39.13,0.98,24.8,77.1,zone1,Normal
GRD-20260206-2003801,2026-02-06T08:00:00Z,217.03,17.45,0.94,24.8,77.1,zone2,Normal
GRD-20260206-3003801,2026-02-06T08:00:00Z,228.36,72.71,0.87,24.8,77.1,zone3,Normal
GRD-20260206-4003801,2026-02-06T08:00:00Z,230.67,241.56,0.89,24.8,77.1,zone4,Normal
GRD-20260206-1003802,2026-02-06T09:00:00Z,224.61,24.54,0.95,34.3,72.8,zone1,Normal
GRD-20260206-2003802,2026-02-06T09:00:00Z,216.21,16.61,0.82,34.3,72.8,zone2,Warning
GRD-20260206-3003802,2026-02-06T09:00:00Z,221.14,72.65,0.89,34.3,72.8,zone3,Normal
GRD-20260206-4003802,2026-02-06T09:00:00Z,208.7,217.42,0.83,34.3,72.8,zone4,Warning
GRD-20260206-1003803,2026-02-06T10:00:00Z,224.78,27.11,0.91,24.8,70.6,zone1,Normal
GRD-20260206-2003803,2026-02-06T10:00:00Z,210.84,20.41,0.9,24.8,70.6,zone2,Normal
GRD-20260206-3003803,2026-02-06T10:00:00Z,217.55,61.55,0.93,24.8,70.6,zone3,Normal
GRD-20260206-4003803,2026-02-06T10:00:00Z,221.21,143.13,0.8,24.8,70.6,zone4,Warning
GRD-20260206-1003804,2026-02-06T11:00:00Z,222.87,26.95,0.98,32.1,56.6,zone1,Normal
GRD-20260206-2003804,2026-02-06T11:00:00Z,223.09,5.09,0.89,32.1,56.6,zone2,Normal
GRD-20260206-3003804,2026-02-06T11:00:00Z,208.98,45.37,0.91,32.1,56.6,zone3,Normal
GRD-20260206-4003804,2026-02-06T11:00:00Z,200.3,288.98,0.83,32.1,56.6,zone4,Warning
GRD-20260206-1003805,2026-02-06T12:00:00Z,221.96,32.33,0.9,29.7,81.4,zone1,Normal
GRD-20260206-2003805,2026-02-06T12:00:00Z,220.15,14.39,0.84,29.7,81.4,zone2,Warning
GRD-20260206-3003805,2026-02-06T12:00:00Z,221.65,46.51,0.87,29.7,81.4,zone3,Normal
GRD-20260206-4003805,2026-02-06T12:00:00Z,220.93,179.54,0.86,29.7,81.4,zone4,Normal
GRD-20260206-1003806,2026-02-06T13:00:00Z,219.96,21.12,0.93,31.1,88.3,zone1,Normal
GRD-20260206-2003806,2026-02-06T13:00:00Z,213.9,18.45,0.85,31.1,88.3,zone2,Normal
GRD-20260206-3003806,2026-02-06T13:00:00Z,218.08,98.97,0.9,31.1,88.3,zone3,Normal
GRD-20260206-4003806,2026-02-06T13:00:00Z,214.46,187.44,0.74,31.1,88.3,zone4,Critical
GRD-20260206-1003807,2026-02-06T14:00:00Z,217.01,31.49,0.92,31.9,69.0,zone1,Normal
GRD-20260206-2003807,2026-02-06T14:00:00Z,223.65,10.28,0.82,31.9,69.0,zone2,Warning
GRD-20260206-3003807,2026-02-06T14:00:00Z,226.03,79.85,0.92,31.9,69.0,zone3,Normal
GRD-20260206-4003807,2026-02-06T14:00:00Z,220.44,189.99,0.92,31.9,69.0,zone4,Normal
GRD-20260206-1003808,2026-02-06T15:00:00Z,218.94,23.22,0.98,27.4,76.2,zone1,Normal
GRD-20260206-2003808,2026-02-06T15:00:00Z,217.22,6.52,0.84,27.4,76.2,zone2,Warning
GRD-20260206-3003808,2026-02-06T15:00:00Z,221.43,74.53,0.93,27.4,76.2,zone3,Normal
GRD-20260206-4003808,2026-02-06T15:00:00Z,212.93,283.12,0.85,27.4,76.2,zone4,Normal
GRD-20260206-1003809,2026-02-06T16:00:00Z,218.26,17.33,0.94,35.3,55.0,zone1,Normal
GRD-20260206-2003809,2026-02-06T16:00:00Z,220.34,10.75,0.94,35.3,55.0,zone2,Normal
GRD-20260206-3003809,2026-02-06T16:00:00Z,224.33,80.3,0.9,35.3,55.0,zone3,Normal
GRD-20260206-4003809,2026-02-06T16:00:00Z,207.96,295.42,0.85,35.3,55.0,zone4,Normal
GRD-20260206-1003810,2026-02-06T17:00:00Z,223.37,16.84,0.94,27.0,60.4,zone1,Normal
GRD-20260206-2003810,2026-02-06T17:00:00Z,212.5,8.51,0.92,27.0,60.4,zone2,Normal
GRD-20260206-3003810,2026-02-06T17:00:00Z,220.82,88.98,0.93,27.0,60.4,zone3,Normal
GRD-20260206-4003810,2026-02-06T17:00:00Z,212.56,133.68,0.87,27.0,60.4,zone4,Normal
GRD-20260206-1003811,2026-02-06T18:00:00Z,218.67,20.64,0.96,31.0,60.7,zone1,Normal
GRD-20260206-2003811,2026-02-06T18:00:00Z,219.23,22.59,0.82,31.0,60.7,zone2,Warning
GRD-20260206-3003811,2026-02-06T18:00:00Z,219.67,94.7,0.94,31.0,60.7,zone3,Normal
GRD-20260206-4003811,2026-02-06T18:00:00Z,209.31,218.74,0.74,31.0,60.7,zone4,Critical
GRD-20260206-1003812,2026-02-06T19:00:00Z,212.65,32.36,0.98,31.2,57.5,zone1,Normal
GRD-20260206-2003812,2026-02-06T19:00:00Z,222.93,14.72,0.93,31.2,57.5,zone2,Normal
GRD-20260206-3003812,2026-02-06T19:00:00Z,221.44,94.0,0.85,31.2,57.5,zone3,Normal
GRD-20260206-4003812,2026-02-06T19:00:00Z,221.56,287.55,0.89,31.2,57.5,zone4,Normal
GRD-20260206-1003813,2026-02-06T20:00:00Z,217.93,16.64,0.91,34.2,76.7,zone1,Normal
GRD-20260206-2003813,2026-02-06T20:00:00Z,221.74,12.93,0.92,34.2,76.7,zone2,Normal
GRD-20260206-3003813,2026-02-06T20:00:00Z,219.95,97.03,0.85,34.2,76.7,zone3,Normal
GRD-20260206-4003813,2026-02-06T20:00:00Z,214.11,253.38,0.73,34.2,76.7,zone4,Critical
GRD-20260206-1003814,2026-02-06T21:00:00Z,224.83,40.77,0.95,26.6,69.3,zone1,Normal
GRD-20260206-2003814,2026-02-06T21:00:00Z,211.38,22.12,0.93,26.6,69.3,zone2,Normal
GRD-20260206-3003814,2026-02-06T21:00:00Z,218.48,56.97,0.87,26.6,69.3,zone3,Normal
GRD-20260206-4003814,2026-02-06T21:00:00Z,215.17,155.67,0.8,26.6,69.3,zone4,Warning
GRD-20260206-1003815,2026-02-06T22:00:00Z,213.87,30.19,0.91,31.0,66.5,zone1,Normal
GRD-20260206-2003815,2026-02-06T22:00:00Z,220.94,13.61,0.81,31.0,66.5,zone2,Warning
GRD-20260206-3003815,2026-02-06T22:00:00Z,221.39,43.82,0.87,31.0,66.5,zone3,Normal
GRD-20260206-4003815,2026-02-06T22:00:00Z,208.95,255.46,0.73,31.0,66.5,zone4,Critical
GRD-20260206-1003816,2026-02-06T23:00:00Z,220.66,41.3,0.96,32.4,66.0,zone1,Normal
GRD-20260206-2003816,2026-02-06T23:00:00Z,214.98,21.9,0.89,32.4,66.0,zone2,Normal
GRD-20260206-3003816,2026-02-06T23:00:00Z,221.22,75.38,0.93,32.4,66.0,zone3,Normal
GRD-20260206-4003816,2026-02-06T23:00:00Z,221.61,106.92,0.91,32.4,66.0,zone4,Normal
GRD-20260207-1003817,2026-02-07T00:00:00Z,215.74,42.27,0.91,30.3,78.9,zone1,Normal
GRD-20260207-2003817,2026-02-07T00:00:00Z,215.71,21.1,0.94,30.3,78.9,zone2,Normal
GRD-20260207-3003817,2026-02-07T00:00:00Z,215.16,66.3,0.92,30.3,78.9,zone3,Normal
GRD-20260207-4003817,2026-02-07T00:00:00Z,215.34,158.11,0.89,30.3,78.9,zone4,Normal
GRD-20260207-1003818,2026-02-07T01:00:00Z,219.85,40.72,0.97,29.5,51.5,zone1,Normal
GRD-20260207-2003818,2026-02-07T01:00:00Z,215.96,20.74,0.81,29.5,51.5,zone2,Warning
GRD-20260207-3003818,2026-02-07T01:00:00Z,213.34,87.75,0.95,29.5,51.5,zone3,Normal
GRD-20260207-4003818,2026-02-07T01:00:00Z,222.29,120.27,0.78,29.5,51.5,zone4,Critical
GRD-20260207-1003819,2026-02-07T02:00:00Z,225.56,39.42,0.99,25.8,60.2,zone1,Normal
GRD-20260207-2003819,2026-02-07T02:00:00Z,209.2,22.88,0.93,25.8,60.2,zone2,Normal
GRD-20260207-3003819,2026-02-07T02:00:00Z,214.76,74.73,0.88,25.8,60.2,zone3,Normal
GRD-20260207-4003819,2026-02-07T02:00:00Z,218.92,128.68,0.7,25.8,60.2,zone4,Critical
GRD-20260207-1003820,2026-02-07T03:00:00Z,223.74,23.0,0.97,34.2,81.0,zone1,Normal
GRD-20260207-2003820,2026-02-07T03:00:00Z,218.67,17.69,0.84,34.2,81.0,zone2,Warning
GRD-20260207-3003820,2026-02-07T03:00:00Z,215.17,52.49,0.94,34.2,81.0,zone3,Normal
GRD-20260207-4003820,2026-02-07T03:00:00Z,210.51,198.62,0.83,34.2,81.0,zone4,Warning
GRD-20260207-1003821,2026-02-07T04:00:00Z,219.73,47.88,0.98,26.6,80.6,zone1,Normal
GRD-20260207-2003821,2026-02-07T04:00:00Z,223.07,19.29,0.85,26.6,80.6,zone2,Normal
GRD-20260207-3003821,2026-02-07T04:00:00Z,217.37,78.22,0.86,26.6,80.6,zone3,Normal
GRD-20260207-4003821,2026-02-07T04:00:00Z,228.95,263.51,0.72,26.6,80.6,zone4,Critical
GRD-20260207-1003822,2026-02-07T05:00:00Z,219.67,15.29,0.91,33.9,78.5,zone1,Normal
GRD-20260207-2003822,2026-02-07T05:00:00Z,206.54,5.83,0.86,33.9,78.5,zone2,Normal
GRD-20260207-3003822,2026-02-07T05:00:00Z,221.36,68.16,0.88,33.9,78.5,zone3,Normal
GRD-20260207-4003822,2026-02-07T05:00:00Z,228.39,194.54,0.78,33.9,78.5,zone4,Critical
GRD-20260207-1003823,2026-02-07T06:00:00Z,217.51,32.56,0.94,29.3,58.3,zone1,Normal
GRD-20260207-2003823,2026-02-07T06:00:00Z,219.45,24.16,0.91,29.3,58.3,zone2,Normal
GRD-20260207-3003823,2026-02-07T06:00:00Z,218.21,72.81,0.93,29.3,58.3,zone3,Normal
GRD-20260207-4003823,2026-02-07T06:00:00Z,209.5,132.66,0.92,29.3,58.3,zone4,Normal
GRD-20260207-1003824,2026-02-07T07:00:00Z,216.13,34.49,0.97,26.4,64.1,zone1,Normal
GRD-20260207-2003824,2026-02-07T07:00:00Z,226.32,15.63,0.91,26.4,64.1,zone2,Normal
GRD-20260207-3003824,2026-02-07T07:00:00Z,220.31,57.56,0.85,26.4,64.1,zone3,Normal
GRD-20260207-4003824,2026-02-07T07:00:00Z,209.26,123.98,0.79,26.4,64.1,zone4,Critical
GRD-20260207-1003825,2026-02-07T08:00:00Z,222.24,33.65,0.98,25.7,58.8,zone1,Normal
GRD-20260207-2003825,2026-02-07T08:00:00Z,224.99,18.51,0.93,25.7,58.8,zone2,Normal
GRD-20260207-3003825,2026-02-07T08:00:00Z,224.42,83.58,0.9,25.7,58.8,zone3,Normal
GRD-20260207-4003825,2026-02-07T08:00:00Z,216.77,226.02,0.71,25.7,58.8,zone4,Critical
GRD-20260207-1003826,2026-02-07T09:00:00Z,216.81,45.76,0.94,31.9,82.6,zone1,Normal
GRD-20260207-2003826,2026-02-07T09:00:00Z,227.28,7.07,0.81,31.9,82.6,zone2,Warning
GRD-20260207-3003826,2026-02-07T09:00:00Z,223.6,94.26,0.93,31.9,82.6,zone3,Normal
GRD-20260207-4003826,2026-02-07T09:00:00Z,209.74,191.44,0.78,31.9,82.6,zone4,Critical
GRD-20260207-1003827,2026-02-07T10:00:00Z,224.23,38.1,0.97,25.7,88.8,zone1,Normal
GRD-20260207-2003827,2026-02-07T10:00:00Z,219.41,17.33,0.85,25.7,88.8,zone2,Normal
GRD-20260207-3003827,2026-02-07T10:00:00Z,221.07,77.25,0.93,25.7,88.8,zone3,Normal
GRD-20260207-4003827,2026-02-07T10:00:00Z,217.05,145.0,0.77,25.7,88.8,zone4,Critical
GRD-20260207-1003828,2026-02-07T11:00:00Z,222.32,25.13,0.94,34.7,68.3,zone1,Normal
GRD-20260207-2003828,2026-02-07T11:00:00Z,222.55,18.51,0.86,34.7,68.3,zone2,Normal
GRD-20260207-3003828,2026-02-07T11:00:00Z,223.35,85.19,0.88,34.7,68.3,zone3,Normal
GRD-20260207-4003828,2026-02-07T11:00:00Z,227.04,141.8,0.73,34.7,68.3,zone4,Critical
GRD-20260207-1003829,2026-02-07T12:00:00Z,215.52,22.75,0.92,28.3,58.6,zone1,Normal
GRD-20260207-2003829,2026-02-07T12:00:00Z,223.7,8.53,0.9,28.3,58.6,zone2,Normal
